enrollment_id,year,week,absences_per_week,risk_status,week_start_date,week_end_date,week_label
E0202,2025,51,1,Attention,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0202,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0202,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0202,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0202,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0202,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0202,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0203,2025,46,1,Attention,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0203,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0203,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0203,2025,49,1,Attention,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0203,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0203,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0203,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0203,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0203,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0203,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0203,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0203,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0204,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0204,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0204,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0204,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0204,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0204,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0204,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0204,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0204,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0204,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0204,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0204,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0205,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0205,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0205,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0205,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0205,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0205,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0205,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0205,2026,1,2,Priority,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0205,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0205,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0205,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0205,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0206,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0206,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0206,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0206,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0206,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0206,2025,51,1,Attention,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0206,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0206,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0206,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0206,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0206,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0206,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0207,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0207,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0207,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0207,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0207,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0207,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0207,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0207,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0207,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0207,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0207,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0207,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0208,2025,46,1,Attention,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0208,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0208,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0208,2025,49,2,Priority,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0208,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0208,2025,51,1,Attention,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0208,2025,52,2,Priority,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0208,2026,1,2,Priority,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0208,2026,2,1,Attention,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0208,2026,3,2,Priority,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0208,2026,4,2,Priority,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0208,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0209,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0209,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0209,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0209,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0209,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0209,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0209,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0209,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0209,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0209,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0209,2026,4,1,Attention,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0209,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0210,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0210,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0210,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0210,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0210,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0210,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0210,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0210,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0210,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0210,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0210,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0210,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0211,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0211,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0211,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0211,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0211,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0211,2025,51,1,Attention,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0211,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0211,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0211,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0211,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0211,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0211,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0212,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0212,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0212,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0212,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0212,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0212,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0212,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0212,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0212,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0212,2026,3,1,Attention,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0212,2026,4,1,Attention,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0212,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0213,2025,46,1,Attention,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0213,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0213,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0213,2025,49,1,Attention,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0213,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0213,2025,51,2,Priority,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0213,2025,52,2,Priority,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0213,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0213,2026,2,2,Priority,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0213,2026,3,2,Priority,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0213,2026,4,2,Priority,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0213,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0214,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0214,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0214,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0214,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0214,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0214,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0214,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0214,2026,1,2,Priority,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0214,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0214,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0214,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0214,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0215,2025,46,2,Priority,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0215,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0215,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0215,2025,49,2,Priority,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0215,2025,50,2,Priority,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0215,2025,51,2,Priority,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0215,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0215,2026,1,2,Priority,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0215,2026,2,2,Priority,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0215,2026,3,1,Attention,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0215,2026,4,2,Priority,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0215,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0216,2025,46,2,Priority,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0216,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0216,2025,48,2,Priority,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0216,2025,49,2,Priority,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0216,2025,50,1,Attention,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0216,2025,51,2,Priority,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0216,2025,52,2,Priority,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0216,2026,1,2,Priority,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0216,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0216,2026,3,1,Attention,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0216,2026,4,1,Attention,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0216,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0217,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0217,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0217,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0217,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0217,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0217,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0217,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0217,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0217,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0217,2026,3,1,Attention,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0217,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0217,2026,5,2,Priority,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0218,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0218,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0218,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0218,2025,49,1,Attention,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0218,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0218,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0218,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0218,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0218,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0218,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0218,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0218,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0219,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0219,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0219,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0219,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0219,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0219,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0219,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0219,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0219,2026,2,1,Attention,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0219,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0219,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0219,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0220,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0220,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0220,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0220,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0220,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0220,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0220,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0220,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0220,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0220,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0220,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0220,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0221,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0221,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0221,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0221,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0221,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0221,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0221,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0221,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0221,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0221,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0221,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0221,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0222,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0222,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0222,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0222,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0222,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0222,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0222,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0222,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0222,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0222,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0222,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0222,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0223,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0223,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0223,2025,48,2,Priority,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0223,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0223,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0223,2025,51,1,Attention,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0223,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0223,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0223,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0223,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0223,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0223,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0224,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0224,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0224,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0224,2025,49,1,Attention,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0224,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0224,2025,51,1,Attention,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0224,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0224,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0224,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0224,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0224,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0224,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0225,2025,46,0,Normal,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0225,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0225,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0225,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0225,2025,50,0,Normal,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0225,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0225,2025,52,0,Normal,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0225,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0225,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0225,2026,3,0,Normal,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0225,2026,4,0,Normal,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0225,2026,5,0,Normal,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0226,2025,46,2,Priority,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0226,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0226,2025,48,1,Attention,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0226,2025,49,0,Normal,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0226,2025,50,2,Priority,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0226,2025,51,0,Normal,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0226,2025,52,2,Priority,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0226,2026,1,0,Normal,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0226,2026,2,0,Normal,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0226,2026,3,2,Priority,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0226,2026,4,1,Attention,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0226,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0227,2025,46,1,Attention,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0227,2025,47,1,Attention,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0227,2025,48,2,Priority,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
E0227,2025,49,1,Attention,2025-12-01,2025-12-05,01/12/2025 - 05/12/2025
E0227,2025,50,2,Priority,2025-12-08,2025-12-12,08/12/2025 - 12/12/2025
E0227,2025,51,2,Priority,2025-12-15,2025-12-19,15/12/2025 - 19/12/2025
E0227,2025,52,1,Attention,2025-12-22,2025-12-26,22/12/2025 - 26/12/2025
E0227,2026,1,1,Attention,2025-12-29,2026-01-02,29/12/2025 - 02/01/2026
E0227,2026,2,2,Priority,2026-01-05,2026-01-09,05/01/2026 - 09/01/2026
E0227,2026,3,1,Attention,2026-01-12,2026-01-16,12/01/2026 - 16/01/2026
E0227,2026,4,1,Attention,2026-01-19,2026-01-23,19/01/2026 - 23/01/2026
E0227,2026,5,1,Attention,2026-01-26,2026-01-30,26/01/2026 - 30/01/2026
E0228,2025,46,1,Attention,2025-11-10,2025-11-14,10/11/2025 - 14/11/2025
E0228,2025,47,0,Normal,2025-11-17,2025-11-21,17/11/2025 - 21/11/2025
E0228,2025,48,0,Normal,2025-11-24,2025-11-28,24/11/2025 - 28/11/2025
